Date,NQ=F
2022-11-23 00:00:00-05:00,11862.75
2022-11-25 00:00:00-05:00,11782.75
2022-11-28 00:00:00-05:00,11616.25
2022-11-29 00:00:00-05:00,11524.75
2022-11-30 00:00:00-05:00,12042.25
2022-12-01 00:00:00-05:00,12062.75
2022-12-02 00:00:00-05:00,12010.25
2022-12-05 00:00:00-05:00,11805.75
2022-12-06 00:00:00-05:00,11566.0
2022-12-07 00:00:00-05:00,11509.5
2022-12-08 00:00:00-05:00,11645.5
2022-12-09 00:00:00-05:00,11569.75
2022-12-12 00:00:00-05:00,11711.75
2022-12-13 00:00:00-05:00,11839.75
2022-12-14 00:00:00-05:00,11750.75
2022-12-15 00:00:00-05:00,11347.25
2022-12-16 00:00:00-05:00,11327.0400390625
2022-12-19 00:00:00-05:00,11193.25
2022-12-20 00:00:00-05:00,11175.75
2022-12-21 00:00:00-05:00,11334.5
2022-12-22 00:00:00-05:00,11054.25
2022-12-23 00:00:00-05:00,11075.25
2022-12-27 00:00:00-05:00,10915.5
2022-12-28 00:00:00-05:00,10772.75
2022-12-29 00:00:00-05:00,11032.75
2022-12-30 00:00:00-05:00,11022.25
2023-01-03 00:00:00-05:00,10945.5
2023-01-04 00:00:00-05:00,10999.25
2023-01-05 00:00:00-05:00,10820.25
2023-01-06 00:00:00-05:00,11113.5
2023-01-09 00:00:00-05:00,11185.5
2023-01-10 00:00:00-05:00,11282.0
2023-01-11 00:00:00-05:00,11476.5
2023-01-12 00:00:00-05:00,11534.25
2023-01-13 00:00:00-05:00,11608.0
2023-01-17 00:00:00-05:00,11624.5
2023-01-18 00:00:00-05:00,11475.75
2023-01-19 00:00:00-05:00,11356.5
2023-01-20 00:00:00-05:00,11677.0
2023-01-23 00:00:00-05:00,11934.0
2023-01-24 00:00:00-05:00,11909.5
2023-01-25 00:00:00-05:00,11873.25
2023-01-26 00:00:00-05:00,12106.75
2023-01-27 00:00:00-05:00,12222.25
2023-01-30 00:00:00-05:00,11968.0
2023-01-31 00:00:00-05:00,12152.0
2023-02-01 00:00:00-05:00,12414.25
2023-02-02 00:00:00-05:00,12846.75
2023-02-03 00:00:00-05:00,12624.0
2023-02-06 00:00:00-05:00,12515.5
2023-02-07 00:00:00-05:00,12776.75
2023-02-08 00:00:00-05:00,12545.25
2023-02-09 00:00:00-05:00,12425.5
2023-02-10 00:00:00-05:00,12346.25
2023-02-13 00:00:00-05:00,12540.5
2023-02-14 00:00:00-05:00,12631.0
2023-02-15 00:00:00-05:00,12730.0
2023-02-16 00:00:00-05:00,12482.5
2023-02-17 00:00:00-05:00,12390.0
2023-02-21 00:00:00-05:00,12096.75
2023-02-22 00:00:00-05:00,12097.5
2023-02-23 00:00:00-05:00,12207.5
2023-02-24 00:00:00-05:00,11997.0
2023-02-27 00:00:00-05:00,12083.25
2023-02-28 00:00:00-05:00,12072.25
2023-03-01 00:00:00-05:00,11961.75
2023-03-02 00:00:00-05:00,12062.0
2023-03-03 00:00:00-05:00,12311.25
2023-03-06 00:00:00-05:00,12323.5
2023-03-07 00:00:00-05:00,12169.0
2023-03-08 00:00:00-05:00,12228.25
2023-03-09 00:00:00-05:00,12007.25
2023-03-10 00:00:00-05:00,11840.25
2023-03-13 00:00:00-04:00,11931.75
2023-03-14 00:00:00-04:00,12207.0
2023-03-15 00:00:00-04:00,12247.75
2023-03-16 00:00:00-04:00,12583.0
2023-03-17 00:00:00-04:00,12594.650390625
2023-03-20 00:00:00-04:00,12688.5
2023-03-21 00:00:00-04:00,12867.25
2023-03-22 00:00:00-04:00,12707.0
2023-03-23 00:00:00-04:00,12854.0
2023-03-24 00:00:00-04:00,12890.25
2023-03-27 00:00:00-04:00,12788.5
2023-03-28 00:00:00-04:00,12732.5
2023-03-29 00:00:00-04:00,12965.0
2023-03-30 00:00:00-04:00,13082.0
2023-03-31 00:00:00-04:00,13301.75
2023-04-03 00:00:00-04:00,13270.0
2023-04-04 00:00:00-04:00,13219.0
2023-04-05 00:00:00-04:00,13079.75
2023-04-06 00:00:00-04:00,13170.75
2023-04-10 00:00:00-04:00,13158.0
2023-04-11 00:00:00-04:00,13074.75
2023-04-12 00:00:00-04:00,12952.25
2023-04-13 00:00:00-04:00,13209.75
2023-04-14 00:00:00-04:00,13181.25
2023-04-17 00:00:00-04:00,13186.5
2023-04-18 00:00:00-04:00,13193.0
2023-04-19 00:00:00-04:00,13183.0
2023-04-20 00:00:00-04:00,13074.25
2023-04-21 00:00:00-04:00,13090.5
2023-04-24 00:00:00-04:00,13056.5
2023-04-25 00:00:00-04:00,12809.5
2023-04-26 00:00:00-04:00,12887.75
2023-04-27 00:00:00-04:00,13231.25
2023-04-28 00:00:00-04:00,13320.25
2023-05-01 00:00:00-04:00,13306.75
2023-05-02 00:00:00-04:00,13184.5
2023-05-03 00:00:00-04:00,13100.75
2023-05-04 00:00:00-04:00,13043.75
2023-05-05 00:00:00-04:00,13317.75
2023-05-08 00:00:00-04:00,13352.25
2023-05-09 00:00:00-04:00,13264.75
2023-05-10 00:00:00-04:00,13409.5
2023-05-11 00:00:00-04:00,13446.5
2023-05-12 00:00:00-04:00,13396.25
2023-05-15 00:00:00-04:00,13468.0
2023-05-16 00:00:00-04:00,13483.25
2023-05-17 00:00:00-04:00,13643.5
2023-05-18 00:00:00-04:00,13894.0
2023-05-19 00:00:00-04:00,13858.0
2023-05-22 00:00:00-04:00,13902.5
2023-05-23 00:00:00-04:00,13728.75
2023-05-24 00:00:00-04:00,13650.25
2023-05-25 00:00:00-04:00,13976.5
2023-05-26 00:00:00-04:00,14332.5
2023-05-30 00:00:00-04:00,14396.75
2023-05-31 00:00:00-04:00,14300.5
2023-06-01 00:00:00-04:00,14472.25
2023-06-02 00:00:00-04:00,14575.25
2023-06-05 00:00:00-04:00,14588.75
2023-06-06 00:00:00-04:00,14586.5
2023-06-07 00:00:00-04:00,14331.5
2023-06-08 00:00:00-04:00,14503.0
2023-06-09 00:00:00-04:00,14556.25
2023-06-12 00:00:00-04:00,14800.5
2023-06-13 00:00:00-04:00,14914.25
2023-06-14 00:00:00-04:00,15012.75
2023-06-15 00:00:00-04:00,15188.0
2023-06-16 00:00:00-04:00,15316.6103515625
2023-06-20 00:00:00-04:00,15256.5
2023-06-21 00:00:00-04:00,15044.0
2023-06-22 00:00:00-04:00,15214.75
2023-06-23 00:00:00-04:00,15058.25
2023-06-26 00:00:00-04:00,14856.5
2023-06-27 00:00:00-04:00,15111.5
2023-06-28 00:00:00-04:00,15130.0
2023-06-29 00:00:00-04:00,15100.25
2023-06-30 00:00:00-04:00,15337.0
2023-07-03 00:00:00-04:00,15364.75
2023-07-05 00:00:00-04:00,15360.75
2023-07-06 00:00:00-04:00,15238.0
2023-07-07 00:00:00-04:00,15181.75
2023-07-10 00:00:00-04:00,15187.0
2023-07-11 00:00:00-04:00,15260.0
2023-07-12 00:00:00-04:00,15444.75
2023-07-13 00:00:00-04:00,15711.5
2023-07-14 00:00:00-04:00,15694.25
2023-07-17 00:00:00-04:00,15840.75
2023-07-18 00:00:00-04:00,15974.75
2023-07-19 00:00:00-04:00,15959.25
2023-07-20 00:00:00-04:00,15592.25
2023-07-21 00:00:00-04:00,15540.0
2023-07-24 00:00:00-04:00,15561.25
2023-07-25 00:00:00-04:00,15673.0
2023-07-26 00:00:00-04:00,15610.75
2023-07-27 00:00:00-04:00,15571.0
2023-07-28 00:00:00-04:00,15847.5
2023-07-31 00:00:00-04:00,15857.5
2023-08-01 00:00:00-04:00,15817.25
2023-08-02 00:00:00-04:00,15473.0
2023-08-03 00:00:00-04:00,15438.75
2023-08-04 00:00:00-04:00,15354.0
2023-08-07 00:00:00-04:00,15485.5
2023-08-08 00:00:00-04:00,15354.25
2023-08-09 00:00:00-04:00,15178.25
2023-08-10 00:00:00-04:00,15201.25
2023-08-11 00:00:00-04:00,15095.75
2023-08-14 00:00:00-04:00,15270.25
2023-08-15 00:00:00-04:00,15106.5
2023-08-16 00:00:00-04:00,14942.25
2023-08-17 00:00:00-04:00,14778.0
2023-08-18 00:00:00-04:00,14744.0
2023-08-21 00:00:00-04:00,14985.75
2023-08-22 00:00:00-04:00,14958.5
2023-08-23 00:00:00-04:00,15195.5
2023-08-24 00:00:00-04:00,14862.0
2023-08-25 00:00:00-04:00,14979.25
2023-08-28 00:00:00-04:00,15092.5
2023-08-29 00:00:00-04:00,15415.75
2023-08-30 00:00:00-04:00,15501.25
2023-08-31 00:00:00-04:00,15538.5
2023-09-01 00:00:00-04:00,15516.25
2023-09-05 00:00:00-04:00,15534.5
2023-09-06 00:00:00-04:00,15399.5
2023-09-07 00:00:00-04:00,15282.25
2023-09-08 00:00:00-04:00,15297.5
2023-09-11 00:00:00-04:00,15475.75
2023-09-12 00:00:00-04:00,15304.75
2023-09-13 00:00:00-04:00,15356.25
2023-09-14 00:00:00-04:00,15478.0
2023-09-15 00:00:00-04:00,15435.2001953125
2023-09-18 00:00:00-04:00,15414.5
2023-09-19 00:00:00-04:00,15375.25
2023-09-20 00:00:00-04:00,15152.0
2023-09-21 00:00:00-04:00,14862.75
2023-09-22 00:00:00-04:00,14869.5
2023-09-25 00:00:00-04:00,14935.25
2023-09-26 00:00:00-04:00,14715.0
2023-09-27 00:00:00-04:00,14739.0
2023-09-28 00:00:00-04:00,14859.75
2023-09-29 00:00:00-04:00,14866.5
2023-10-02 00:00:00-04:00,14984.75
2023-10-03 00:00:00-04:00,14714.5
2023-10-04 00:00:00-04:00,14923.75
2023-10-05 00:00:00-04:00,14861.75
2023-10-06 00:00:00-04:00,15112.0
2023-10-09 00:00:00-04:00,15187.0
2023-10-10 00:00:00-04:00,15270.75
2023-10-11 00:00:00-04:00,15380.0
2023-10-12 00:00:00-04:00,15315.0
2023-10-13 00:00:00-04:00,15120.25
2023-10-16 00:00:00-04:00,15289.5
2023-10-17 00:00:00-04:00,15240.75
2023-10-18 00:00:00-04:00,15025.25
2023-10-19 00:00:00-04:00,14890.0
2023-10-20 00:00:00-04:00,14664.0
2023-10-23 00:00:00-04:00,14712.0
2023-10-24 00:00:00-04:00,14846.5
2023-10-25 00:00:00-04:00,14478.25
2023-10-26 00:00:00-04:00,14194.0
2023-10-27 00:00:00-04:00,14265.25
2023-10-30 00:00:00-04:00,14416.5
2023-10-31 00:00:00-04:00,14490.25
2023-11-01 00:00:00-04:00,14744.5
2023-11-02 00:00:00-04:00,14998.0
2023-11-03 00:00:00-04:00,15178.75
2023-11-06 00:00:00-05:00,15232.5
2023-11-07 00:00:00-05:00,15374.25
2023-11-08 00:00:00-05:00,15386.5
2023-11-09 00:00:00-05:00,15256.0
2023-11-10 00:00:00-05:00,15596.25
2023-11-13 00:00:00-05:00,15547.0
2023-11-14 00:00:00-05:00,15879.75
2023-11-15 00:00:00-05:00,15889.25
2023-11-16 00:00:00-05:00,15897.5
2023-11-17 00:00:00-05:00,15895.75
2023-11-20 00:00:00-05:00,16086.5
2023-11-21 00:00:00-05:00,15990.25
2023-11-22 00:00:00-05:00,16049.25
2023-11-23 00:00:00-05:00,16062.5
2023-11-24 00:00:00-05:00,16021.0
2023-11-27 00:00:00-05:00,16008.75
2023-11-28 00:00:00-05:00,16048.0
2023-11-29 00:00:00-05:00,16023.75
2023-11-30 00:00:00-05:00,15985.5
2023-12-01 00:00:00-05:00,16023.75
2023-12-04 00:00:00-05:00,15869.0
2023-12-05 00:00:00-05:00,15908.75
2023-12-06 00:00:00-05:00,15815.25
2023-12-07 00:00:00-05:00,16038.75
2023-12-08 00:00:00-05:00,16098.25
2023-12-11 00:00:00-05:00,16237.0
2023-12-12 00:00:00-05:00,16362.75
2023-12-13 00:00:00-05:00,16563.75
2023-12-14 00:00:00-05:00,16541.5
2023-12-15 00:00:00-05:00,16530.23046875
2023-12-18 00:00:00-05:00,16939.75
2023-12-19 00:00:00-05:00,17023.0
2023-12-20 00:00:00-05:00,16766.25
2023-12-21 00:00:00-05:00,16956.5
2023-12-22 00:00:00-05:00,16980.0
2023-12-26 00:00:00-05:00,17083.5
2023-12-27 00:00:00-05:00,17113.25
2023-12-28 00:00:00-05:00,17090.5
2023-12-29 00:00:00-05:00,17023.5
2024-01-02 00:00:00-05:00,16720.0
2024-01-03 00:00:00-05:00,16538.0
2024-01-04 00:00:00-05:00,16445.0
2024-01-05 00:00:00-05:00,16460.25
2024-01-08 00:00:00-05:00,16803.75
2024-01-09 00:00:00-05:00,16830.25
2024-01-10 00:00:00-05:00,16945.25
2024-01-11 00:00:00-05:00,16966.25
2024-01-12 00:00:00-05:00,16969.25
2024-01-16 00:00:00-05:00,16966.5
2024-01-17 00:00:00-05:00,16869.75
2024-01-18 00:00:00-05:00,17110.0
2024-01-19 00:00:00-05:00,17438.5
2024-01-22 00:00:00-05:00,17458.5
2024-01-23 00:00:00-05:00,17531.25
2024-01-24 00:00:00-05:00,17621.0
2024-01-25 00:00:00-05:00,17634.5
2024-01-26 00:00:00-05:00,17527.0
2024-01-29 00:00:00-05:00,17706.0
2024-01-30 00:00:00-05:00,17588.5
2024-01-31 00:00:00-05:00,17242.25
2024-02-01 00:00:00-05:00,17436.75
2024-02-02 00:00:00-05:00,17732.75
2024-02-05 00:00:00-05:00,17700.0
2024-02-06 00:00:00-05:00,17660.0
2024-02-07 00:00:00-05:00,17841.75
2024-02-08 00:00:00-05:00,17868.25
2024-02-09 00:00:00-05:00,18039.25
2024-02-12 00:00:00-05:00,17965.0
2024-02-13 00:00:00-05:00,17676.75
2024-02-14 00:00:00-05:00,17881.0
2024-02-15 00:00:00-05:00,17912.75
2024-02-16 00:00:00-05:00,17744.0
2024-02-20 00:00:00-05:00,17607.25
2024-02-21 00:00:00-05:00,17536.75
2024-02-22 00:00:00-05:00,18047.5
2024-02-23 00:00:00-05:00,17991.0
2024-02-26 00:00:00-05:00,17977.0
2024-02-27 00:00:00-05:00,18021.0
2024-02-28 00:00:00-05:00,17915.25
2024-02-29 00:00:00-05:00,18082.75
2024-03-01 00:00:00-05:00,18338.25
2024-03-04 00:00:00-05:00,18262.0
2024-03-05 00:00:00-05:00,17930.25
2024-03-06 00:00:00-05:00,18044.25
2024-03-07 00:00:00-05:00,18316.25
2024-03-08 00:00:00-05:00,18046.75
2024-03-11 00:00:00-04:00,17971.0
2024-03-12 00:00:00-04:00,18227.75
2024-03-13 00:00:00-04:00,18078.5
2024-03-14 00:00:00-04:00,18024.5
2024-03-15 00:00:00-04:00,17854.75
2024-03-18 00:00:00-04:00,18231.5
2024-03-19 00:00:00-04:00,18270.0
2024-03-20 00:00:00-04:00,18479.75
2024-03-21 00:00:00-04:00,18561.75
2024-03-22 00:00:00-04:00,18574.75
2024-03-25 00:00:00-04:00,18513.5
2024-03-26 00:00:00-04:00,18449.0
2024-03-27 00:00:00-04:00,18503.75
2024-03-28 00:00:00-04:00,18475.0
2024-04-01 00:00:00-04:00,18497.25
2024-04-02 00:00:00-04:00,18330.0
2024-04-03 00:00:00-04:00,18373.25
2024-04-04 00:00:00-04:00,18076.75
2024-04-05 00:00:00-04:00,18300.75
2024-04-08 00:00:00-04:00,18295.0
2024-04-09 00:00:00-04:00,18359.75
2024-04-10 00:00:00-04:00,18196.75
2024-04-11 00:00:00-04:00,18485.0
2024-04-12 00:00:00-04:00,18179.25
2024-04-15 00:00:00-04:00,17876.25
2024-04-16 00:00:00-04:00,17881.25
2024-04-17 00:00:00-04:00,17658.5
2024-04-18 00:00:00-04:00,17547.25
2024-04-19 00:00:00-04:00,17180.75
2024-04-22 00:00:00-04:00,17350.0
2024-04-23 00:00:00-04:00,17606.75
2024-04-24 00:00:00-04:00,17664.5
2024-04-25 00:00:00-04:00,17567.5
2024-04-26 00:00:00-04:00,17845.75
2024-04-29 00:00:00-04:00,17904.25
2024-04-30 00:00:00-04:00,17571.25
2024-05-01 00:00:00-04:00,17438.25
2024-05-02 00:00:00-04:00,17649.75
2024-05-03 00:00:00-04:00,18000.75
2024-05-06 00:00:00-04:00,18195.5
2024-05-07 00:00:00-04:00,18199.5
2024-05-08 00:00:00-04:00,18186.5
2024-05-09 00:00:00-04:00,18214.5
2024-05-10 00:00:00-04:00,18255.0
2024-05-13 00:00:00-04:00,18295.5
2024-05-14 00:00:00-04:00,18415.0
2024-05-15 00:00:00-04:00,18691.75
2024-05-16 00:00:00-04:00,18650.0
2024-05-17 00:00:00-04:00,18635.25
2024-05-20 00:00:00-04:00,18763.0
2024-05-21 00:00:00-04:00,18799.25
2024-05-22 00:00:00-04:00,18786.75
2024-05-23 00:00:00-04:00,18696.25
2024-05-24 00:00:00-04:00,18876.0
2024-05-28 00:00:00-04:00,18940.5
2024-05-29 00:00:00-04:00,18802.75
2024-05-30 00:00:00-04:00,18606.5
2024-05-31 00:00:00-04:00,18591.0
2024-06-03 00:00:00-04:00,18646.25
2024-06-04 00:00:00-04:00,18701.0
2024-06-05 00:00:00-04:00,19074.25
2024-06-06 00:00:00-04:00,19060.25
2024-06-07 00:00:00-04:00,19037.75
2024-06-10 00:00:00-04:00,19109.75
2024-06-11 00:00:00-04:00,19242.25
2024-06-12 00:00:00-04:00,19496.5
2024-06-13 00:00:00-04:00,19602.5
2024-06-14 00:00:00-04:00,19685.5
2024-06-17 00:00:00-04:00,19921.25
2024-06-18 00:00:00-04:00,19919.25
2024-06-20 00:00:00-04:00,19763.25
2024-06-21 00:00:00-04:00,19747.2890625
2024-06-24 00:00:00-04:00,19750.75
2024-06-25 00:00:00-04:00,19972.25
2024-06-26 00:00:00-04:00,20012.5
2024-06-27 00:00:00-04:00,20039.5
2024-06-28 00:00:00-04:00,19927.25
2024-07-01 00:00:00-04:00,20052.0
2024-07-02 00:00:00-04:00,20255.25
2024-07-03 00:00:00-04:00,20411.5
2024-07-05 00:00:00-04:00,20620.75
2024-07-08 00:00:00-04:00,20659.75
2024-07-09 00:00:00-04:00,20678.5
2024-07-10 00:00:00-04:00,20899.75
2024-07-11 00:00:00-04:00,20441.75
2024-07-12 00:00:00-04:00,20524.0
2024-07-15 00:00:00-04:00,20583.75
2024-07-16 00:00:00-04:00,20598.0
2024-07-17 00:00:00-04:00,19997.5
2024-07-18 00:00:00-04:00,19899.25
2024-07-19 00:00:00-04:00,19713.0
2024-07-22 00:00:00-04:00,20001.0
2024-07-23 00:00:00-04:00,19925.0
2024-07-24 00:00:00-04:00,19203.25
2024-07-25 00:00:00-04:00,18992.25
2024-07-26 00:00:00-04:00,19174.5
2024-07-29 00:00:00-04:00,19209.25
2024-07-30 00:00:00-04:00,18936.25
2024-07-31 00:00:00-04:00,19505.25
2024-08-01 00:00:00-04:00,19023.25
2024-08-02 00:00:00-04:00,18556.25
2024-08-05 00:00:00-04:00,18013.25
2024-08-06 00:00:00-04:00,18179.0
2024-08-07 00:00:00-04:00,17966.5
2024-08-08 00:00:00-04:00,18525.25
2024-08-09 00:00:00-04:00,18616.0
2024-08-12 00:00:00-04:00,18639.5
2024-08-13 00:00:00-04:00,19104.25
2024-08-14 00:00:00-04:00,19115.0
2024-08-15 00:00:00-04:00,19581.25
2024-08-16 00:00:00-04:00,19605.75
2024-08-19 00:00:00-04:00,19857.75
2024-08-20 00:00:00-04:00,19809.5
2024-08-21 00:00:00-04:00,19909.5
2024-08-22 00:00:00-04:00,19578.25
2024-08-23 00:00:00-04:00,19790.75
2024-08-26 00:00:00-04:00,19591.25
2024-08-27 00:00:00-04:00,19653.75
2024-08-28 00:00:00-04:00,19415.75
2024-08-29 00:00:00-04:00,19393.25
2024-08-30 00:00:00-04:00,19623.0
2024-09-03 00:00:00-04:00,19006.5
2024-09-04 00:00:00-04:00,18962.5
2024-09-05 00:00:00-04:00,18963.5
2024-09-06 00:00:00-04:00,18458.25
2024-09-09 00:00:00-04:00,18692.25
2024-09-10 00:00:00-04:00,18864.0
2024-09-11 00:00:00-04:00,19271.0
2024-09-12 00:00:00-04:00,19447.25
2024-09-13 00:00:00-04:00,19530.25
2024-09-16 00:00:00-04:00,19433.0
2024-09-17 00:00:00-04:00,19439.25
2024-09-18 00:00:00-04:00,19349.25
2024-09-19 00:00:00-04:00,19850.25
2024-09-20 00:00:00-04:00,19808.009765625
2024-09-23 00:00:00-04:00,20080.0
2024-09-24 00:00:00-04:00,20167.75
2024-09-25 00:00:00-04:00,20192.0
2024-09-26 00:00:00-04:00,20346.25
2024-09-27 00:00:00-04:00,20221.5
2024-09-30 00:00:00-04:00,20261.25
2024-10-01 00:00:00-04:00,19975.0
2024-10-02 00:00:00-04:00,20009.75
2024-10-03 00:00:00-04:00,19990.25
2024-10-04 00:00:00-04:00,20227.25
2024-10-07 00:00:00-04:00,19992.75
2024-10-08 00:00:00-04:00,20298.5
2024-10-09 00:00:00-04:00,20463.5
2024-10-10 00:00:00-04:00,20429.75
2024-10-11 00:00:00-04:00,20450.0
2024-10-14 00:00:00-04:00,20619.25
2024-10-15 00:00:00-04:00,20342.0
2024-10-16 00:00:00-04:00,20349.5
2024-10-17 00:00:00-04:00,20368.0
2024-10-18 00:00:00-04:00,20483.5
2024-10-21 00:00:00-04:00,20519.5
2024-10-22 00:00:00-04:00,20542.0
2024-10-23 00:00:00-04:00,20220.5
2024-10-24 00:00:00-04:00,20380.25
2024-10-25 00:00:00-04:00,20498.75
2024-10-28 00:00:00-04:00,20497.0
2024-10-29 00:00:00-04:00,20696.5
2024-10-30 00:00:00-04:00,20534.75
