Date,MSFT
2018-11-20 00:00:00-05:00,95.86664581298828
2018-11-21 00:00:00-05:00,97.18621826171875
2018-11-23 00:00:00-05:00,97.14851379394531
2018-11-26 00:00:00-05:00,100.35318756103516
2018-11-27 00:00:00-05:00,100.98470306396484
2018-11-28 00:00:00-05:00,104.73602294921875
2018-11-29 00:00:00-05:00,103.85945129394531
2018-11-30 00:00:00-05:00,104.51924133300781
2018-12-03 00:00:00-05:00,105.65029907226562
2018-12-04 00:00:00-05:00,102.28541564941406
2018-12-06 00:00:00-05:00,102.91693115234375
2018-12-07 00:00:00-05:00,98.79798889160156
2018-12-10 00:00:00-05:00,101.4088363647461
2018-12-11 00:00:00-05:00,102.35139465332031
2018-12-12 00:00:00-05:00,102.81324005126953
2018-12-13 00:00:00-05:00,103.1619873046875
2018-12-14 00:00:00-05:00,99.93846893310547
2018-12-17 00:00:00-05:00,96.9788818359375
2018-12-18 00:00:00-05:00,97.99681854248047
2018-12-19 00:00:00-05:00,97.73289489746094
2018-12-20 00:00:00-05:00,95.67813873291016
2018-12-21 00:00:00-05:00,92.5865707397461
2018-12-24 00:00:00-05:00,88.72212982177734
2018-12-26 00:00:00-05:00,94.7826919555664
2018-12-27 00:00:00-05:00,95.36711120605469
2018-12-28 00:00:00-05:00,94.62247467041016
2018-12-31 00:00:00-05:00,95.73468780517578
2019-01-02 00:00:00-05:00,95.31053924560547
2019-01-03 00:00:00-05:00,91.80427551269531
2019-01-04 00:00:00-05:00,96.07401275634766
2019-01-07 00:00:00-05:00,96.196533203125
2019-01-08 00:00:00-05:00,96.89403533935547
2019-01-09 00:00:00-05:00,98.27957153320312
2019-01-10 00:00:00-05:00,97.6480712890625
2019-01-11 00:00:00-05:00,96.89403533935547
2019-01-14 00:00:00-05:00,96.1871109008789
2019-01-15 00:00:00-05:00,98.97705078125
2019-01-16 00:00:00-05:00,99.32579040527344
2019-01-17 00:00:00-05:00,100.0232925415039
2019-01-18 00:00:00-05:00,101.5219497680664
2019-01-22 00:00:00-05:00,99.60857391357422
2019-01-23 00:00:00-05:00,100.57939910888672
2019-01-24 00:00:00-05:00,100.09867858886719
2019-01-25 00:00:00-05:00,101.01297760009766
2019-01-28 00:00:00-05:00,99.04303741455078
2019-01-29 00:00:00-05:00,97.02597045898438
2019-01-30 00:00:00-05:00,100.26834106445312
2019-01-31 00:00:00-05:00,98.43037414550781
2019-02-01 00:00:00-05:00,96.87516784667969
2019-02-04 00:00:00-05:00,99.66511535644531
2019-02-05 00:00:00-05:00,101.06010437011719
2019-02-06 00:00:00-05:00,99.93846893310547
2019-02-07 00:00:00-05:00,99.22212219238281
2019-02-08 00:00:00-05:00,99.59913635253906
2019-02-11 00:00:00-05:00,99.20327758789062
2019-02-12 00:00:00-05:00,100.74906158447266
2019-02-13 00:00:00-05:00,100.67364501953125
2019-02-14 00:00:00-05:00,100.75849914550781
2019-02-15 00:00:00-05:00,102.00262451171875
2019-02-19 00:00:00-05:00,101.95551300048828
2019-02-20 00:00:00-05:00,101.4254379272461
2019-02-21 00:00:00-05:00,103.56468963623047
2019-02-22 00:00:00-05:00,105.04132843017578
2019-02-25 00:00:00-05:00,105.62822723388672
2019-02-26 00:00:00-05:00,106.35706329345703
2019-02-27 00:00:00-05:00,106.17723083496094
2019-02-28 00:00:00-05:00,106.04470825195312
2019-03-01 00:00:00-05:00,106.51797485351562
2019-03-04 00:00:00-05:00,106.26242065429688
2019-03-05 00:00:00-05:00,105.73233032226562
2019-03-06 00:00:00-05:00,105.77967834472656
2019-03-07 00:00:00-05:00,104.49234008789062
2019-03-08 00:00:00-05:00,104.60591888427734
2019-03-11 00:00:00-04:00,106.80197143554688
2019-03-12 00:00:00-04:00,107.5497817993164
2019-03-13 00:00:00-04:00,108.38276672363281
2019-03-14 00:00:00-04:00,108.46794128417969
2019-03-15 00:00:00-04:00,109.7174072265625
2019-03-18 00:00:00-04:00,111.28874206542969
2019-03-19 00:00:00-04:00,111.36447143554688
2019-03-20 00:00:00-04:00,111.24140167236328
2019-03-21 00:00:00-04:00,113.7971420288086
2019-03-22 00:00:00-04:00,110.79649353027344
2019-03-25 00:00:00-04:00,111.37391662597656
2019-03-26 00:00:00-04:00,111.6105728149414
2019-03-27 00:00:00-04:00,110.53146362304688
2019-03-28 00:00:00-04:00,110.68292999267578
2019-03-29 00:00:00-04:00,111.63899230957031
2019-04-01 00:00:00-04:00,112.66127014160156
2019-04-02 00:00:00-04:00,112.82218933105469
2019-04-03 00:00:00-04:00,113.56050872802734
2019-04-04 00:00:00-04:00,112.98310852050781
2019-04-05 00:00:00-04:00,113.48478698730469
2019-04-08 00:00:00-04:00,113.52265167236328
2019-04-09 00:00:00-04:00,112.90736389160156
2019-04-10 00:00:00-04:00,113.76874542236328
2019-04-11 00:00:00-04:00,113.90128326416016
2019-04-12 00:00:00-04:00,114.48815155029297
2019-04-15 00:00:00-04:00,114.58283233642578
2019-04-16 00:00:00-04:00,114.31776428222656
2019-04-17 00:00:00-04:00,115.26435089111328
2019-04-18 00:00:00-04:00,116.77886199951172
2019-04-22 00:00:00-04:00,117.14802551269531
2019-04-23 00:00:00-04:00,118.73828125
2019-04-24 00:00:00-04:00,118.33123779296875
2019-04-25 00:00:00-04:00,122.25005340576172
2019-04-26 00:00:00-04:00,122.95052337646484
2019-04-29 00:00:00-04:00,122.83694458007812
2019-04-30 00:00:00-04:00,123.62260437011719
2019-05-01 00:00:00-04:00,121.04792022705078
2019-05-02 00:00:00-04:00,119.46713256835938
2019-05-03 00:00:00-04:00,122.01339721679688
2019-05-06 00:00:00-04:00,121.3034896850586
2019-05-07 00:00:00-04:00,118.81399536132812
2019-05-08 00:00:00-04:00,118.80451965332031
2019-05-09 00:00:00-04:00,118.79505920410156
2019-05-10 00:00:00-04:00,120.33796691894531
2019-05-13 00:00:00-04:00,116.75994110107422
2019-05-14 00:00:00-04:00,118.06620788574219
2019-05-15 00:00:00-04:00,119.72884368896484
2019-05-16 00:00:00-04:00,122.49356079101562
2019-05-17 00:00:00-04:00,121.676513671875
2019-05-20 00:00:00-04:00,119.9188461303711
2019-05-21 00:00:00-04:00,120.5649185180664
2019-05-22 00:00:00-04:00,121.29647064208984
2019-05-23 00:00:00-04:00,119.880859375
2019-05-24 00:00:00-04:00,119.9378662109375
2019-05-28 00:00:00-04:00,119.86184692382812
2019-05-29 00:00:00-04:00,118.7027587890625
2019-05-30 00:00:00-04:00,119.45333099365234
2019-05-31 00:00:00-04:00,117.50566101074219
2019-06-03 00:00:00-04:00,113.85737609863281
2019-06-04 00:00:00-04:00,117.01161193847656
2019-06-05 00:00:00-04:00,119.5483169555664
2019-06-06 00:00:00-04:00,121.43899536132812
2019-06-07 00:00:00-04:00,124.84027099609375
2019-06-10 00:00:00-04:00,125.9803466796875
2019-06-11 00:00:00-04:00,125.50533294677734
2019-06-12 00:00:00-04:00,124.92578887939453
2019-06-13 00:00:00-04:00,125.7143325805664
2019-06-14 00:00:00-04:00,125.83785247802734
2019-06-17 00:00:00-04:00,126.21788787841797
2019-06-18 00:00:00-04:00,128.41256713867188
2019-06-19 00:00:00-04:00,128.9161376953125
2019-06-20 00:00:00-04:00,130.11318969726562
2019-06-21 00:00:00-04:00,130.13217163085938
2019-06-24 00:00:00-04:00,130.90174865722656
2019-06-25 00:00:00-04:00,126.76890563964844
2019-06-26 00:00:00-04:00,127.24394989013672
2019-06-27 00:00:00-04:00,127.45294189453125
2019-06-28 00:00:00-04:00,127.27247619628906
2019-07-01 00:00:00-04:00,128.9065704345703
2019-07-02 00:00:00-04:00,129.76165771484375
2019-07-03 00:00:00-04:00,130.5977325439453
2019-07-05 00:00:00-04:00,130.21771240234375
2019-07-08 00:00:00-04:00,130.12269592285156
2019-07-09 00:00:00-04:00,129.6476287841797
2019-07-10 00:00:00-04:00,130.96829223632812
2019-07-11 00:00:00-04:00,131.4907684326172
2019-07-12 00:00:00-04:00,131.9658203125
2019-07-15 00:00:00-04:00,131.9658203125
2019-07-16 00:00:00-04:00,130.23670959472656
2019-07-17 00:00:00-04:00,129.46713256835938
2019-07-18 00:00:00-04:00,129.6096649169922
2019-07-19 00:00:00-04:00,129.79965209960938
2019-07-22 00:00:00-04:00,131.51934814453125
2019-07-23 00:00:00-04:00,132.3363494873047
2019-07-24 00:00:00-04:00,133.69497680664062
2019-07-25 00:00:00-04:00,133.19140625
2019-07-26 00:00:00-04:00,134.2840118408203
2019-07-29 00:00:00-04:00,133.98953247070312
2019-07-30 00:00:00-04:00,133.3434295654297
2019-07-31 00:00:00-04:00,129.46713256835938
2019-08-01 00:00:00-04:00,131.16775512695312
2019-08-02 00:00:00-04:00,130.06568908691406
2019-08-05 00:00:00-04:00,125.6098403930664
2019-08-06 00:00:00-04:00,127.96599578857422
2019-08-07 00:00:00-04:00,128.52655029296875
2019-08-08 00:00:00-04:00,131.95632934570312
2019-08-09 00:00:00-04:00,130.83526611328125
2019-08-12 00:00:00-04:00,129.01109313964844
2019-08-13 00:00:00-04:00,131.68084716796875
2019-08-14 00:00:00-04:00,127.7153549194336
2019-08-15 00:00:00-04:00,127.42938232421875
2019-08-16 00:00:00-04:00,129.76480102539062
2019-08-19 00:00:00-04:00,131.93821716308594
2019-08-20 00:00:00-04:00,130.84197998046875
2019-08-21 00:00:00-04:00,132.30043029785156
2019-08-22 00:00:00-04:00,131.337646484375
2019-08-23 00:00:00-04:00,127.15290069580078
2019-08-26 00:00:00-04:00,129.11659240722656
2019-08-27 00:00:00-04:00,129.39306640625
2019-08-28 00:00:00-04:00,129.221435546875
2019-08-29 00:00:00-04:00,131.66177368164062
2019-08-30 00:00:00-04:00,131.41390991210938
2019-09-03 00:00:00-04:00,129.67901611328125
2019-09-04 00:00:00-04:00,131.19467163085938
2019-09-05 00:00:00-04:00,133.5015106201172
2019-09-06 00:00:00-04:00,132.59593200683594
2019-09-09 00:00:00-04:00,131.08982849121094
2019-09-10 00:00:00-04:00,129.71714782714844
2019-09-11 00:00:00-04:00,129.75527954101562
2019-09-12 00:00:00-04:00,131.08982849121094
2019-09-13 00:00:00-04:00,130.89918518066406
2019-09-16 00:00:00-04:00,129.95547485351562
2019-09-17 00:00:00-04:00,130.9658966064453
2019-09-18 00:00:00-04:00,132.0430450439453
2019-09-19 00:00:00-04:00,134.4738311767578
2019-09-20 00:00:00-04:00,132.92005920410156
2019-09-23 00:00:00-04:00,132.63406372070312
2019-09-24 00:00:00-04:00,130.9563751220703
2019-09-25 00:00:00-04:00,132.84376525878906
2019-09-26 00:00:00-04:00,133.01536560058594
2019-09-27 00:00:00-04:00,131.29000854492188
2019-09-30 00:00:00-04:00,132.5292205810547
2019-10-01 00:00:00-04:00,130.66085815429688
2019-10-02 00:00:00-04:00,128.35401916503906
2019-10-03 00:00:00-04:00,129.90780639648438
2019-10-04 00:00:00-04:00,131.66177368164062
2019-10-07 00:00:00-04:00,130.70851135253906
2019-10-08 00:00:00-04:00,129.32630920410156
2019-10-09 00:00:00-04:00,131.77615356445312
2019-10-10 00:00:00-04:00,132.59593200683594
2019-10-11 00:00:00-04:00,133.1488494873047
2019-10-14 00:00:00-04:00,133.02488708496094
2019-10-15 00:00:00-04:00,134.95042419433594
2019-10-16 00:00:00-04:00,133.84466552734375
2019-10-17 00:00:00-04:00,133.15834045410156
2019-10-18 00:00:00-04:00,130.98497009277344
2019-10-21 00:00:00-04:00,131.95729064941406
2019-10-22 00:00:00-04:00,129.9935760498047
2019-10-23 00:00:00-04:00,130.82290649414062
2019-10-24 00:00:00-04:00,133.39663696289062
2019-10-25 00:00:00-04:00,134.1497039794922
2019-10-28 00:00:00-04:00,137.4479217529297
2019-10-29 00:00:00-04:00,136.15155029296875
2019-10-30 00:00:00-04:00,137.8482666015625
2019-10-31 00:00:00-04:00,136.66629028320312
2019-11-01 00:00:00-04:00,136.9998779296875
2019-11-04 00:00:00-05:00,137.79110717773438
2019-11-05 00:00:00-05:00,137.705322265625
2019-11-06 00:00:00-05:00,137.32398986816406
2019-11-07 00:00:00-05:00,137.51461791992188
2019-11-08 00:00:00-05:00,139.1351776123047
2019-11-11 00:00:00-05:00,139.2781982421875
2019-11-12 00:00:00-05:00,140.19326782226562
2019-11-13 00:00:00-05:00,140.42202758789062
2019-11-14 00:00:00-05:00,141.13699340820312
2019-11-15 00:00:00-05:00,142.9576873779297
2019-11-18 00:00:00-05:00,143.3103485107422
2019-11-19 00:00:00-05:00,143.35806274414062
2019-11-20 00:00:00-05:00,143.10934448242188
2019-11-21 00:00:00-05:00,142.97543334960938
2019-11-22 00:00:00-05:00,143.08065795898438
2019-11-25 00:00:00-05:00,144.64927673339844
2019-11-26 00:00:00-05:00,145.4144744873047
2019-11-27 00:00:00-05:00,145.69186401367188
2019-11-29 00:00:00-05:00,144.7927703857422
2019-12-02 00:00:00-05:00,143.0424041748047
2019-12-03 00:00:00-05:00,142.8128204345703
2019-12-04 00:00:00-05:00,143.32936096191406
2019-12-05 00:00:00-05:00,143.40585327148438
2019-12-06 00:00:00-05:00,145.1466827392578
2019-12-09 00:00:00-05:00,144.7736358642578
2019-12-10 00:00:00-05:00,144.5536346435547
2019-12-11 00:00:00-05:00,145.09884643554688
2019-12-12 00:00:00-05:00,146.57183837890625
2019-12-13 00:00:00-05:00,147.80569458007812
2019-12-16 00:00:00-05:00,148.76217651367188
2019-12-17 00:00:00-05:00,147.95872497558594
2019-12-18 00:00:00-05:00,147.6527099609375
2019-12-19 00:00:00-05:00,148.9343719482422
2019-12-20 00:00:00-05:00,150.56039428710938
2019-12-23 00:00:00-05:00,150.56039428710938
2019-12-24 00:00:00-05:00,150.5316619873047
2019-12-26 00:00:00-05:00,151.7655487060547
2019-12-27 00:00:00-05:00,152.0429229736328
2019-12-30 00:00:00-05:00,150.73255920410156
2019-12-31 00:00:00-05:00,150.8377685546875
2020-01-02 00:00:00-05:00,153.63070678710938
2020-01-03 00:00:00-05:00,151.71771240234375
2020-01-06 00:00:00-05:00,152.1099090576172
2020-01-07 00:00:00-05:00,150.72299194335938
2020-01-08 00:00:00-05:00,153.123779296875
2020-01-09 00:00:00-05:00,155.03672790527344
2020-01-10 00:00:00-05:00,154.3193817138672
2020-01-13 00:00:00-05:00,156.17494201660156
2020-01-14 00:00:00-05:00,155.0749969482422
2020-01-15 00:00:00-05:00,156.07928466796875
2020-01-16 00:00:00-05:00,158.939208984375
2020-01-17 00:00:00-05:00,159.82875061035156
2020-01-21 00:00:00-05:00,159.25482177734375
2020-01-22 00:00:00-05:00,158.4896697998047
2020-01-23 00:00:00-05:00,159.4652557373047
2020-01-24 00:00:00-05:00,157.85838317871094
2020-01-27 00:00:00-05:00,155.21844482421875
2020-01-28 00:00:00-05:00,158.26010131835938
2020-01-29 00:00:00-05:00,160.7278289794922
2020-01-30 00:00:00-05:00,165.2615509033203
2020-01-31 00:00:00-05:00,162.82247924804688
2020-02-03 00:00:00-05:00,166.7919464111328
