Date,PG
2019-01-18 00:00:00-05:00,79.2165756225586
2019-01-22 00:00:00-05:00,78.36740112304688
2019-01-23 00:00:00-05:00,82.18001556396484
2019-01-24 00:00:00-05:00,81.71211242675781
2019-01-25 00:00:00-05:00,81.10553741455078
2019-01-28 00:00:00-05:00,81.03622436523438
2019-01-29 00:00:00-05:00,81.05357360839844
2019-01-30 00:00:00-05:00,81.90274810791016
2019-01-31 00:00:00-05:00,83.59244537353516
2019-02-01 00:00:00-05:00,84.45897674560547
2019-02-04 00:00:00-05:00,84.94419860839844
2019-02-05 00:00:00-05:00,84.43296813964844
2019-02-06 00:00:00-05:00,84.84890747070312
2019-02-07 00:00:00-05:00,84.1729965209961
2019-02-08 00:00:00-05:00,84.66693115234375
2019-02-11 00:00:00-05:00,85.15216064453125
2019-02-12 00:00:00-05:00,86.01001739501953
2019-02-13 00:00:00-05:00,85.9926986694336
2019-02-14 00:00:00-05:00,85.31684112548828
2019-02-15 00:00:00-05:00,85.33415222167969
2019-02-19 00:00:00-05:00,86.642578125
2019-02-20 00:00:00-05:00,86.02733612060547
2019-02-21 00:00:00-05:00,86.46062469482422
2019-02-22 00:00:00-05:00,86.86786651611328
2019-02-25 00:00:00-05:00,86.27864837646484
2019-02-26 00:00:00-05:00,86.50392150878906
2019-02-27 00:00:00-05:00,85.70673370361328
2019-02-28 00:00:00-05:00,85.39480590820312
2019-03-01 00:00:00-05:00,85.29948425292969
2019-03-04 00:00:00-05:00,85.67208099365234
2019-03-05 00:00:00-05:00,85.86271667480469
2019-03-06 00:00:00-05:00,85.72410583496094
2019-03-07 00:00:00-05:00,85.39480590820312
2019-03-08 00:00:00-05:00,85.27347564697266
2019-03-11 00:00:00-04:00,86.28730773925781
2019-03-12 00:00:00-04:00,86.69454956054688
2019-03-13 00:00:00-04:00,87.67371368408203
2019-03-14 00:00:00-04:00,87.79503631591797
2019-03-15 00:00:00-04:00,88.76554107666016
2019-03-18 00:00:00-04:00,87.95967864990234
2019-03-19 00:00:00-04:00,88.29761505126953
2019-03-20 00:00:00-04:00,88.14163970947266
2019-03-21 00:00:00-04:00,88.80883026123047
2019-03-22 00:00:00-04:00,88.08966064453125
2019-03-25 00:00:00-04:00,88.34961700439453
2019-03-26 00:00:00-04:00,89.26809692382812
2019-03-27 00:00:00-04:00,89.16411590576172
2019-03-28 00:00:00-04:00,89.72737121582031
2019-03-29 00:00:00-04:00,90.1606216430664
2019-04-01 00:00:00-04:00,89.80534362792969
2019-04-02 00:00:00-04:00,89.90068054199219
2019-04-03 00:00:00-04:00,89.84867858886719
2019-04-04 00:00:00-04:00,89.62337493896484
2019-04-05 00:00:00-04:00,89.81401062011719
2019-04-08 00:00:00-04:00,90.95779418945312
2019-04-09 00:00:00-04:00,90.68917846679688
2019-04-10 00:00:00-04:00,90.68051147460938
2019-04-11 00:00:00-04:00,90.76718139648438
2019-04-12 00:00:00-04:00,91.03579711914062
2019-04-15 00:00:00-04:00,91.61636352539062
2019-04-16 00:00:00-04:00,92.2142562866211
2019-04-17 00:00:00-04:00,92.36783599853516
2019-04-18 00:00:00-04:00,92.54234313964844
2019-04-22 00:00:00-04:00,92.5074691772461
2019-04-23 00:00:00-04:00,90.0204849243164
2019-04-24 00:00:00-04:00,90.48296356201172
2019-04-25 00:00:00-04:00,90.12518310546875
2019-04-26 00:00:00-04:00,92.37654876708984
2019-04-29 00:00:00-04:00,91.43413543701172
2019-04-30 00:00:00-04:00,92.91761016845703
2019-05-01 00:00:00-04:00,91.56501770019531
2019-05-02 00:00:00-04:00,92.11477661132812
2019-05-03 00:00:00-04:00,92.56855010986328
2019-05-06 00:00:00-04:00,92.21949005126953
2019-05-07 00:00:00-04:00,91.36428833007812
2019-05-08 00:00:00-04:00,91.68717193603516
2019-05-09 00:00:00-04:00,90.96288299560547
2019-05-10 00:00:00-04:00,92.5074691772461
2019-05-13 00:00:00-04:00,92.59471893310547
2019-05-14 00:00:00-04:00,92.14968872070312
2019-05-15 00:00:00-04:00,93.10957336425781
2019-05-16 00:00:00-04:00,94.33998107910156
2019-05-17 00:00:00-04:00,93.76404571533203
2019-05-20 00:00:00-04:00,93.65933990478516
2019-05-21 00:00:00-04:00,92.82159423828125
2019-05-22 00:00:00-04:00,93.12703704833984
2019-05-23 00:00:00-04:00,93.16194152832031
2019-05-24 00:00:00-04:00,93.10086059570312
2019-05-28 00:00:00-04:00,91.15486907958984
2019-05-29 00:00:00-04:00,90.91927337646484
2019-05-30 00:00:00-04:00,91.91405487060547
2019-05-31 00:00:00-04:00,89.80231475830078
2019-06-03 00:00:00-04:00,90.57896423339844
2019-06-04 00:00:00-04:00,91.34685516357422
2019-06-05 00:00:00-04:00,93.13574981689453
2019-06-06 00:00:00-04:00,93.70297241210938
2019-06-07 00:00:00-04:00,94.91590881347656
2019-06-10 00:00:00-04:00,94.87227630615234
2019-06-11 00:00:00-04:00,95.44820404052734
2019-06-12 00:00:00-04:00,95.7099838256836
2019-06-13 00:00:00-04:00,96.7833480834961
2019-06-14 00:00:00-04:00,97.03639221191406
2019-06-17 00:00:00-04:00,96.8531494140625
2019-06-18 00:00:00-04:00,95.64019775390625
2019-06-19 00:00:00-04:00,96.35575866699219
2019-06-20 00:00:00-04:00,97.50762176513672
2019-06-21 00:00:00-04:00,97.03639221191406
2019-06-24 00:00:00-04:00,98.02249145507812
2019-06-25 00:00:00-04:00,97.49018096923828
2019-06-26 00:00:00-04:00,95.75362396240234
2019-06-27 00:00:00-04:00,95.79727935791016
2019-06-28 00:00:00-04:00,95.68383026123047
2019-07-01 00:00:00-04:00,96.41683959960938
2019-07-02 00:00:00-04:00,97.28075408935547
2019-07-03 00:00:00-04:00,99.54956817626953
2019-07-05 00:00:00-04:00,98.7380142211914
2019-07-08 00:00:00-04:00,99.52340698242188
2019-07-09 00:00:00-04:00,98.52861022949219
2019-07-10 00:00:00-04:00,99.2616195678711
2019-07-11 00:00:00-04:00,99.81137084960938
2019-07-12 00:00:00-04:00,100.34367370605469
2019-07-15 00:00:00-04:00,100.77127075195312
2019-07-16 00:00:00-04:00,101.1290283203125
2019-07-17 00:00:00-04:00,101.17267608642578
2019-07-18 00:00:00-04:00,101.38871765136719
2019-07-19 00:00:00-04:00,101.01107788085938
2019-07-22 00:00:00-04:00,101.2657699584961
2019-07-23 00:00:00-04:00,99.99227142333984
2019-07-24 00:00:00-04:00,98.89439392089844
2019-07-25 00:00:00-04:00,99.04369354248047
2019-07-26 00:00:00-04:00,100.76515197753906
2019-07-29 00:00:00-04:00,101.88055419921875
2019-07-30 00:00:00-04:00,105.7537841796875
2019-07-31 00:00:00-04:00,103.6722640991211
2019-08-01 00:00:00-04:00,102.52169799804688
2019-08-02 00:00:00-04:00,102.26702117919922
2019-08-05 00:00:00-04:00,99.31598663330078
2019-08-06 00:00:00-04:00,100.36994171142578
2019-08-07 00:00:00-04:00,101.45896911621094
2019-08-08 00:00:00-04:00,103.1452865600586
2019-08-09 00:00:00-04:00,102.56562042236328
2019-08-12 00:00:00-04:00,101.90691375732422
2019-08-13 00:00:00-04:00,102.9784164428711
2019-08-14 00:00:00-04:00,101.69611358642578
2019-08-15 00:00:00-04:00,103.10137176513672
2019-08-16 00:00:00-04:00,104.67349243164062
2019-08-19 00:00:00-04:00,105.60446166992188
2019-08-20 00:00:00-04:00,104.42758178710938
2019-08-21 00:00:00-04:00,104.69104766845703
2019-08-22 00:00:00-04:00,104.88428497314453
2019-08-23 00:00:00-04:00,103.03990173339844
2019-08-26 00:00:00-04:00,104.79645538330078
2019-08-27 00:00:00-04:00,105.87674713134766
2019-08-28 00:00:00-04:00,106.62327575683594
2019-08-29 00:00:00-04:00,106.4300537109375
2019-08-30 00:00:00-04:00,105.595703125
2019-09-03 00:00:00-04:00,106.58816528320312
2019-09-04 00:00:00-04:00,108.21298217773438
2019-09-05 00:00:00-04:00,107.8177490234375
2019-09-06 00:00:00-04:00,107.91433715820312
2019-09-09 00:00:00-04:00,107.299560546875
2019-09-10 00:00:00-04:00,105.28829193115234
2019-09-11 00:00:00-04:00,106.50910186767578
2019-09-12 00:00:00-04:00,107.82653045654297
2019-09-13 00:00:00-04:00,107.25563049316406
2019-09-16 00:00:00-04:00,105.17412567138672
2019-09-17 00:00:00-04:00,106.41248321533203
2019-09-18 00:00:00-04:00,106.63206481933594
2019-09-19 00:00:00-04:00,107.06241607666016
2019-09-20 00:00:00-04:00,107.36103820800781
2019-09-23 00:00:00-04:00,108.22174835205078
2019-09-24 00:00:00-04:00,108.56427764892578
2019-09-25 00:00:00-04:00,108.04608917236328
2019-09-26 00:00:00-04:00,109.1790771484375
2019-09-27 00:00:00-04:00,109.40743255615234
2019-09-30 00:00:00-04:00,109.24055480957031
2019-10-01 00:00:00-04:00,108.77507019042969
2019-10-02 00:00:00-04:00,106.34223175048828
2019-10-03 00:00:00-04:00,106.92189025878906
2019-10-04 00:00:00-04:00,108.90679931640625
2019-10-07 00:00:00-04:00,107.88800811767578
2019-10-08 00:00:00-04:00,106.21047973632812
2019-10-09 00:00:00-04:00,107.13267517089844
2019-10-10 00:00:00-04:00,107.09754943847656
2019-10-11 00:00:00-04:00,106.35099792480469
2019-10-14 00:00:00-04:00,105.43761444091797
2019-10-15 00:00:00-04:00,102.93447875976562
2019-10-16 00:00:00-04:00,103.22433471679688
2019-10-17 00:00:00-04:00,103.08821868896484
2019-10-18 00:00:00-04:00,103.8306884765625
2019-10-21 00:00:00-04:00,105.25373840332031
2019-10-22 00:00:00-04:00,107.99382781982422
2019-10-23 00:00:00-04:00,108.71861267089844
2019-10-24 00:00:00-04:00,110.3007583618164
2019-10-25 00:00:00-04:00,108.93956756591797
2019-10-28 00:00:00-04:00,109.14285278320312
2019-10-29 00:00:00-04:00,109.24890899658203
2019-10-30 00:00:00-04:00,110.43334197998047
2019-10-31 00:00:00-04:00,110.05327606201172
2019-11-01 00:00:00-04:00,109.48759460449219
2019-11-04 00:00:00-05:00,105.2448959350586
2019-11-05 00:00:00-05:00,105.09464263916016
2019-11-06 00:00:00-05:00,106.34976959228516
2019-11-07 00:00:00-05:00,105.73104095458984
2019-11-08 00:00:00-05:00,105.8017578125
2019-11-11 00:00:00-05:00,105.4747314453125
2019-11-12 00:00:00-05:00,105.42169952392578
2019-11-13 00:00:00-05:00,106.64146423339844
2019-11-14 00:00:00-05:00,106.50886535644531
2019-11-15 00:00:00-05:00,106.5442123413086
2019-11-18 00:00:00-05:00,107.73747253417969
2019-11-19 00:00:00-05:00,107.32205200195312
2019-11-20 00:00:00-05:00,108.0910415649414
2019-11-21 00:00:00-05:00,106.36744689941406
2019-11-22 00:00:00-05:00,106.32324981689453
2019-11-25 00:00:00-05:00,106.5177001953125
2019-11-26 00:00:00-05:00,108.06450653076172
2019-11-27 00:00:00-05:00,107.6225814819336
2019-11-29 00:00:00-05:00,107.88774108886719
2019-12-02 00:00:00-05:00,108.47110748291016
2019-12-03 00:00:00-05:00,108.67438507080078
2019-12-04 00:00:00-05:00,110.0709457397461
2019-12-05 00:00:00-05:00,110.15050506591797
2019-12-06 00:00:00-05:00,109.77042388916016
2019-12-09 00:00:00-05:00,110.37146759033203
2019-12-10 00:00:00-05:00,109.84113311767578
2019-12-11 00:00:00-05:00,110.18585205078125
2019-12-12 00:00:00-05:00,110.10630798339844
2019-12-13 00:00:00-05:00,110.90181732177734
2019-12-16 00:00:00-05:00,110.9813461303711
2019-12-17 00:00:00-05:00,110.7603759765625
2019-12-18 00:00:00-05:00,109.61131286621094
2019-12-19 00:00:00-05:00,110.41566467285156
2019-12-20 00:00:00-05:00,110.80458068847656
2019-12-23 00:00:00-05:00,110.39798736572266
2019-12-24 00:00:00-05:00,110.68083953857422
2019-12-26 00:00:00-05:00,110.68083953857422
2019-12-27 00:00:00-05:00,111.4498062133789
2019-12-30 00:00:00-05:00,110.01791381835938
2019-12-31 00:00:00-05:00,110.39798736572266
2020-01-02 00:00:00-05:00,109.08098602294922
2020-01-03 00:00:00-05:00,108.34735107421875
2020-01-06 00:00:00-05:00,108.49762725830078
2020-01-07 00:00:00-05:00,107.82585906982422
2020-01-08 00:00:00-05:00,108.28549194335938
2020-01-09 00:00:00-05:00,109.46990966796875
2020-01-10 00:00:00-05:00,109.57595825195312
2020-01-13 00:00:00-05:00,110.38032531738281
2020-01-14 00:00:00-05:00,110.2123794555664
2020-01-15 00:00:00-05:00,111.33491516113281
2020-01-16 00:00:00-05:00,111.43212890625
2020-01-17 00:00:00-05:00,111.73267364501953
2020-01-21 00:00:00-05:00,111.4498062133789
2020-01-22 00:00:00-05:00,111.644287109375
2020-01-23 00:00:00-05:00,111.13390350341797
2020-01-24 00:00:00-05:00,111.26728820800781
2020-01-27 00:00:00-05:00,111.75630950927734
2020-01-28 00:00:00-05:00,112.0586166381836
2020-01-29 00:00:00-05:00,111.19615936279297
2020-01-30 00:00:00-05:00,111.98748779296875
2020-01-31 00:00:00-05:00,110.804931640625
2020-02-03 00:00:00-05:00,111.2406234741211
