Date,VTI
2018-10-15 00:00:00-04:00,127.6350326538086
2018-10-16 00:00:00-04:00,130.4463653564453
2018-10-17 00:00:00-04:00,130.41012573242188
2018-10-18 00:00:00-04:00,128.5238037109375
2018-10-19 00:00:00-04:00,128.188232421875
2018-10-22 00:00:00-04:00,127.68036651611328
2018-10-23 00:00:00-04:00,126.92766571044922
2018-10-24 00:00:00-04:00,122.98272705078125
2018-10-25 00:00:00-04:00,125.29528045654297
2018-10-26 00:00:00-04:00,123.1278076171875
2018-10-29 00:00:00-04:00,122.4476547241211
2018-10-30 00:00:00-04:00,124.36117553710938
2018-10-31 00:00:00-04:00,125.65803527832031
2018-11-01 00:00:00-04:00,127.08183288574219
2018-11-02 00:00:00-04:00,126.56490325927734
2018-11-05 00:00:00-05:00,127.18157958984375
2018-11-06 00:00:00-05:00,127.90711212158203
2018-11-07 00:00:00-05:00,130.51893615722656
2018-11-08 00:00:00-05:00,130.26502990722656
2018-11-09 00:00:00-05:00,128.93186950683594
2018-11-12 00:00:00-05:00,126.45610809326172
2018-11-13 00:00:00-05:00,126.27471923828125
2018-11-14 00:00:00-05:00,125.34970092773438
2018-11-15 00:00:00-05:00,126.76444244384766
2018-11-16 00:00:00-05:00,127.03649139404297
2018-11-19 00:00:00-05:00,124.83277893066406
2018-11-20 00:00:00-05:00,122.61090850830078
2018-11-21 00:00:00-05:00,123.20940399169922
2018-11-23 00:00:00-05:00,122.54740142822266
2018-11-26 00:00:00-05:00,124.45185089111328
2018-11-27 00:00:00-05:00,124.60604858398438
2018-11-28 00:00:00-05:00,127.50804901123047
2018-11-29 00:00:00-05:00,127.27228546142578
2018-11-30 00:00:00-05:00,128.188232421875
2018-12-03 00:00:00-05:00,129.68458557128906
2018-12-04 00:00:00-05:00,125.44941711425781
2018-12-06 00:00:00-05:00,125.29528045654297
2018-12-07 00:00:00-05:00,122.33882141113281
2018-12-10 00:00:00-05:00,122.47486114501953
2018-12-11 00:00:00-05:00,122.4476547241211
2018-12-12 00:00:00-05:00,123.14595031738281
2018-12-13 00:00:00-05:00,122.8467025756836
2018-12-14 00:00:00-05:00,120.72456359863281
2018-12-17 00:00:00-05:00,118.14900970458984
2018-12-18 00:00:00-05:00,118.11274719238281
2018-12-19 00:00:00-05:00,116.29896545410156
2018-12-20 00:00:00-05:00,114.4217300415039
2018-12-21 00:00:00-05:00,111.99125671386719
2018-12-24 00:00:00-05:00,109.19168090820312
2018-12-26 00:00:00-05:00,114.44600677490234
2018-12-27 00:00:00-05:00,115.47682189941406
2018-12-28 00:00:00-05:00,115.33086395263672
2018-12-31 00:00:00-05:00,116.42552947998047
2019-01-02 00:00:00-05:00,116.51673889160156
2019-01-03 00:00:00-05:00,113.81659698486328
2019-01-04 00:00:00-05:00,117.58403015136719
2019-01-07 00:00:00-05:00,118.76988983154297
2019-01-08 00:00:00-05:00,119.99227142333984
2019-01-09 00:00:00-05:00,120.55781555175781
2019-01-10 00:00:00-05:00,121.15079498291016
2019-01-11 00:00:00-05:00,121.17815399169922
2019-01-14 00:00:00-05:00,120.41187286376953
2019-01-15 00:00:00-05:00,121.72547912597656
2019-01-16 00:00:00-05:00,122.07210540771484
2019-01-17 00:00:00-05:00,123.05728912353516
2019-01-18 00:00:00-05:00,124.65363311767578
2019-01-22 00:00:00-05:00,122.94784545898438
2019-01-23 00:00:00-05:00,123.07552337646484
2019-01-24 00:00:00-05:00,123.33097076416016
2019-01-25 00:00:00-05:00,124.48948669433594
2019-01-28 00:00:00-05:00,123.5772705078125
2019-01-29 00:00:00-05:00,123.4039306640625
2019-01-30 00:00:00-05:00,125.26487731933594
2019-01-31 00:00:00-05:00,126.36859893798828
2019-02-01 00:00:00-05:00,126.55105590820312
2019-02-04 00:00:00-05:00,127.45414733886719
2019-02-05 00:00:00-05:00,127.98326873779297
2019-02-06 00:00:00-05:00,127.85551452636719
2019-02-07 00:00:00-05:00,126.64228820800781
2019-02-08 00:00:00-05:00,126.76998138427734
2019-02-11 00:00:00-05:00,127.03451538085938
2019-02-12 00:00:00-05:00,128.62179565429688
2019-02-13 00:00:00-05:00,129.02316284179688
2019-02-14 00:00:00-05:00,128.79510498046875
2019-02-15 00:00:00-05:00,130.20904541015625
2019-02-19 00:00:00-05:00,130.46444702148438
2019-02-20 00:00:00-05:00,130.73809814453125
2019-02-21 00:00:00-05:00,130.2911376953125
2019-02-22 00:00:00-05:00,131.1486053466797
2019-02-25 00:00:00-05:00,131.34017944335938
2019-02-26 00:00:00-05:00,131.0939178466797
