Date,SPY
2018-11-23 00:00:00-05:00,238.94064331054688
2018-11-26 00:00:00-05:00,242.79823303222656
2018-11-27 00:00:00-05:00,243.61508178710938
2018-11-28 00:00:00-05:00,249.2244110107422
2018-11-29 00:00:00-05:00,248.67982482910156
2018-11-30 00:00:00-05:00,250.19566345214844
2018-12-03 00:00:00-05:00,253.508544921875
2018-12-04 00:00:00-05:00,245.2942657470703
2018-12-06 00:00:00-05:00,244.92210388183594
2018-12-07 00:00:00-05:00,239.2311248779297
2018-12-10 00:00:00-05:00,239.68495178222656
2018-12-11 00:00:00-05:00,239.73936462402344
2018-12-12 00:00:00-05:00,240.94659423828125
2018-12-13 00:00:00-05:00,240.8648681640625
2018-12-14 00:00:00-05:00,236.41738891601562
2018-12-17 00:00:00-05:00,231.77926635742188
2018-12-18 00:00:00-05:00,231.52511596679688
2018-12-19 00:00:00-05:00,228.057861328125
2018-12-20 00:00:00-05:00,224.3455352783203
2018-12-21 00:00:00-05:00,219.748779296875
2018-12-24 00:00:00-05:00,213.94236755371094
2018-12-26 00:00:00-05:00,224.7517852783203
2018-12-27 00:00:00-05:00,226.47731018066406
2018-12-28 00:00:00-05:00,226.18516540527344
2018-12-31 00:00:00-05:00,228.16627502441406
2019-01-02 00:00:00-05:00,228.40362548828125
2019-01-03 00:00:00-05:00,222.95326232910156
2019-01-04 00:00:00-05:00,230.42129516601562
2019-01-07 00:00:00-05:00,232.2381134033203
2019-01-08 00:00:00-05:00,234.42001342773438
2019-01-09 00:00:00-05:00,235.51559448242188
2019-01-10 00:00:00-05:00,236.34634399414062
2019-01-11 00:00:00-05:00,236.43763732910156
2019-01-14 00:00:00-05:00,234.99520874023438
2019-01-15 00:00:00-05:00,237.68838500976562
2019-01-16 00:00:00-05:00,238.26358032226562
2019-01-17 00:00:00-05:00,240.07125854492188
2019-01-18 00:00:00-05:00,243.26658630371094
2019-01-22 00:00:00-05:00,239.97991943359375
2019-01-23 00:00:00-05:00,240.48207092285156
2019-01-24 00:00:00-05:00,240.60984802246094
2019-01-25 00:00:00-05:00,242.6457977294922
2019-01-28 00:00:00-05:00,240.8015899658203
2019-01-29 00:00:00-05:00,240.48207092285156
2019-01-30 00:00:00-05:00,244.28909301757812
2019-01-31 00:00:00-05:00,246.43453979492188
2019-02-01 00:00:00-05:00,246.55325317382812
2019-02-04 00:00:00-05:00,248.28785705566406
2019-02-05 00:00:00-05:00,249.32858276367188
2019-02-06 00:00:00-05:00,249.0
2019-02-07 00:00:00-05:00,246.62625122070312
2019-02-08 00:00:00-05:00,246.92752075195312
2019-02-11 00:00:00-05:00,247.064453125
2019-02-12 00:00:00-05:00,250.24156188964844
2019-02-13 00:00:00-05:00,251.05406188964844
2019-02-14 00:00:00-05:00,250.49725341796875
2019-02-15 00:00:00-05:00,253.2269287109375
2019-02-19 00:00:00-05:00,253.66514587402344
2019-02-20 00:00:00-05:00,254.17645263671875
2019-02-21 00:00:00-05:00,253.27259826660156
2019-02-22 00:00:00-05:00,254.8429412841797
2019-02-25 00:00:00-05:00,255.18978881835938
2019-02-26 00:00:00-05:00,255.00721740722656
2019-02-27 00:00:00-05:00,254.897705078125
2019-02-28 00:00:00-05:00,254.42286682128906
2019-03-01 00:00:00-05:00,256.0114440917969
2019-03-04 00:00:00-05:00,255.08026123046875
2019-03-05 00:00:00-05:00,254.73324584960938
2019-03-06 00:00:00-05:00,253.1903533935547
2019-03-07 00:00:00-05:00,251.0723876953125
2019-03-08 00:00:00-05:00,250.57022094726562
2019-03-11 00:00:00-04:00,254.20384216308594
2019-03-12 00:00:00-04:00,255.16250610351562
2019-03-13 00:00:00-04:00,256.85137939453125
2019-03-14 00:00:00-04:00,256.68701171875
2019-03-15 00:00:00-04:00,257.95526123046875
2019-03-18 00:00:00-04:00,258.8905029296875
2019-03-19 00:00:00-04:00,258.95477294921875
2019-03-20 00:00:00-04:00,258.1753845214844
2019-03-21 00:00:00-04:00,261.09136962890625
2019-03-22 00:00:00-04:00,256.0663146972656
2019-03-25 00:00:00-04:00,255.87367248535156
2019-03-26 00:00:00-04:00,257.781005859375
2019-03-27 00:00:00-04:00,256.43310546875
2019-03-28 00:00:00-04:00,257.405029296875
2019-03-29 00:00:00-04:00,259.028076171875
2019-04-01 00:00:00-04:00,262.1000671386719
2019-04-02 00:00:00-04:00,262.2283020019531
2019-04-03 00:00:00-04:00,262.6409912109375
2019-04-04 00:00:00-04:00,263.33782958984375
2019-04-05 00:00:00-04:00,264.6124572753906
2019-04-08 00:00:00-04:00,264.814208984375
2019-04-09 00:00:00-04:00,263.45709228515625
2019-04-10 00:00:00-04:00,264.3557434082031
2019-04-11 00:00:00-04:00,264.2823486328125
2019-04-12 00:00:00-04:00,266.0704650878906
2019-04-15 00:00:00-04:00,265.8963623046875
2019-04-16 00:00:00-04:00,266.0704650878906
2019-04-17 00:00:00-04:00,265.41943359375
2019-04-18 00:00:00-04:00,265.94207763671875
2019-04-22 00:00:00-04:00,266.17132568359375
2019-04-23 00:00:00-04:00,268.5647277832031
2019-04-24 00:00:00-04:00,267.9687194824219
2019-04-25 00:00:00-04:00,267.8035888671875
2019-04-26 00:00:00-04:00,269.05072021484375
2019-04-29 00:00:00-04:00,269.4725646972656
2019-04-30 00:00:00-04:00,269.6100158691406
2019-05-01 00:00:00-04:00,267.58343505859375
2019-05-02 00:00:00-04:00,267.0058288574219
2019-05-03 00:00:00-04:00,269.6191711425781
2019-05-06 00:00:00-04:00,268.5097351074219
2019-05-07 00:00:00-04:00,264.02569580078125
2019-05-08 00:00:00-04:00,263.6588134765625
2019-05-09 00:00:00-04:00,262.861083984375
2019-05-10 00:00:00-04:00,264.1815490722656
2019-05-13 00:00:00-04:00,257.5425720214844
2019-05-14 00:00:00-04:00,259.8716735839844
2019-05-15 00:00:00-04:00,261.3939208984375
2019-05-16 00:00:00-04:00,263.8146057128906
2019-05-17 00:00:00-04:00,262.109130859375
2019-05-20 00:00:00-04:00,260.3760986328125
2019-05-21 00:00:00-04:00,262.7235412597656
2019-05-22 00:00:00-04:00,261.9166259765625
2019-05-23 00:00:00-04:00,258.7163391113281
2019-05-24 00:00:00-04:00,259.3031921386719
2019-05-28 00:00:00-04:00,256.8915710449219
2019-05-29 00:00:00-04:00,255.1676025390625
2019-05-30 00:00:00-04:00,255.8645477294922
2019-05-31 00:00:00-04:00,252.4166717529297
2019-06-03 00:00:00-04:00,251.77484130859375
2019-06-04 00:00:00-04:00,257.23992919921875
2019-06-05 00:00:00-04:00,259.4682922363281
2019-06-06 00:00:00-04:00,261.15545654296875
2019-06-07 00:00:00-04:00,263.76885986328125
2019-06-10 00:00:00-04:00,264.97918701171875
2019-06-11 00:00:00-04:00,264.91510009765625
2019-06-12 00:00:00-04:00,264.44744873046875
2019-06-13 00:00:00-04:00,265.5386047363281
2019-06-14 00:00:00-04:00,265.2452697753906
2019-06-17 00:00:00-04:00,265.3460388183594
2019-06-18 00:00:00-04:00,268.12451171875
2019-06-19 00:00:00-04:00,268.7296447753906
2019-06-20 00:00:00-04:00,271.2972412109375
2019-06-21 00:00:00-04:00,270.9028625488281
2019-06-24 00:00:00-04:00,270.5712585449219
2019-06-25 00:00:00-04:00,267.9173278808594
2019-06-26 00:00:00-04:00,267.65020751953125
2019-06-27 00:00:00-04:00,268.5992431640625
2019-06-28 00:00:00-04:00,269.9814758300781
2019-07-01 00:00:00-04:00,272.4324951171875
2019-07-02 00:00:00-04:00,273.1419677734375
2019-07-03 00:00:00-04:00,275.32574462890625
2019-07-05 00:00:00-04:00,275.0124816894531
2019-07-08 00:00:00-04:00,273.5013732910156
2019-07-09 00:00:00-04:00,273.8422546386719
2019-07-10 00:00:00-04:00,275.15069580078125
2019-07-11 00:00:00-04:00,275.7958068847656
2019-07-12 00:00:00-04:00,277.030517578125
2019-07-15 00:00:00-04:00,277.12255859375
2019-07-16 00:00:00-04:00,276.22882080078125
2019-07-17 00:00:00-04:00,274.3490905761719
2019-07-18 00:00:00-04:00,275.35345458984375
2019-07-19 00:00:00-04:00,273.8238525390625
2019-07-22 00:00:00-04:00,274.4964599609375
2019-07-23 00:00:00-04:00,276.4591369628906
2019-07-24 00:00:00-04:00,277.75836181640625
2019-07-25 00:00:00-04:00,276.4314880371094
2019-07-26 00:00:00-04:00,278.2835998535156
2019-07-29 00:00:00-04:00,277.77679443359375
2019-07-30 00:00:00-04:00,277.094970703125
2019-07-31 00:00:00-04:00,274.0634460449219
2019-08-01 00:00:00-04:00,271.6768798828125
2019-08-02 00:00:00-04:00,269.6313171386719
2019-08-05 00:00:00-04:00,261.5226745605469
2019-08-06 00:00:00-04:00,265.1899719238281
2019-08-07 00:00:00-04:00,265.3466491699219
2019-08-08 00:00:00-04:00,270.5527648925781
2019-08-09 00:00:00-04:00,268.7098693847656
2019-08-12 00:00:00-04:00,265.43878173828125
2019-08-13 00:00:00-04:00,269.5667724609375
2019-08-14 00:00:00-04:00,261.5964050292969
2019-08-15 00:00:00-04:00,262.2873840332031
2019-08-16 00:00:00-04:00,266.1575012207031
2019-08-19 00:00:00-04:00,269.3640441894531
2019-08-20 00:00:00-04:00,267.3000793457031
2019-08-21 00:00:00-04:00,269.47467041015625
2019-08-22 00:00:00-04:00,269.3916931152344
2019-08-23 00:00:00-04:00,262.4717712402344
2019-08-26 00:00:00-04:00,265.3742980957031
2019-08-27 00:00:00-04:00,264.3330078125
2019-08-28 00:00:00-04:00,266.1943359375
2019-08-29 00:00:00-04:00,269.59442138671875
2019-08-30 00:00:00-04:00,269.47467041015625
2019-09-03 00:00:00-04:00,267.89898681640625
2019-09-04 00:00:00-04:00,270.9397277832031
2019-09-05 00:00:00-04:00,274.4228210449219
2019-09-06 00:00:00-04:00,274.6346435546875
2019-09-09 00:00:00-04:00,274.7729797363281
2019-09-10 00:00:00-04:00,274.70849609375
2019-09-11 00:00:00-04:00,276.6618347167969
2019-09-12 00:00:00-04:00,277.6202087402344
2019-09-13 00:00:00-04:00,277.4359130859375
2019-09-16 00:00:00-04:00,276.5789794921875
2019-09-17 00:00:00-04:00,277.279296875
2019-09-18 00:00:00-04:00,277.4450988769531
2019-09-19 00:00:00-04:00,277.4266052246094
2019-09-20 00:00:00-04:00,276.11590576171875
2019-09-23 00:00:00-04:00,276.05108642578125
2019-09-24 00:00:00-04:00,273.8850402832031
2019-09-25 00:00:00-04:00,275.5048828125
2019-09-26 00:00:00-04:00,274.9310302734375
2019-09-27 00:00:00-04:00,273.4498596191406
2019-09-30 00:00:00-04:00,274.71807861328125
2019-10-01 00:00:00-04:00,271.45037841796875
2019-10-02 00:00:00-04:00,266.65533447265625
2019-10-03 00:00:00-04:00,268.8399963378906
2019-10-04 00:00:00-04:00,272.4779357910156
2019-10-07 00:00:00-04:00,271.3022766113281
2019-10-08 00:00:00-04:00,267.0904235839844
2019-10-09 00:00:00-04:00,269.62677001953125
2019-10-10 00:00:00-04:00,271.45037841796875
2019-10-11 00:00:00-04:00,274.2644958496094
2019-10-14 00:00:00-04:00,273.9590148925781
2019-10-15 00:00:00-04:00,276.6713562011719
2019-10-16 00:00:00-04:00,276.22698974609375
2019-10-17 00:00:00-04:00,277.0415954589844
2019-10-18 00:00:00-04:00,275.82891845703125
2019-10-21 00:00:00-04:00,277.69879150390625
2019-10-22 00:00:00-04:00,276.7916564941406
2019-10-23 00:00:00-04:00,277.5969543457031
2019-10-24 00:00:00-04:00,278.0505676269531
2019-10-25 00:00:00-04:00,279.189208984375
2019-10-28 00:00:00-04:00,280.7628479003906
2019-10-29 00:00:00-04:00,280.6794738769531
2019-10-30 00:00:00-04:00,281.5404052734375
2019-10-31 00:00:00-04:00,280.7906799316406
2019-11-01 00:00:00-04:00,283.3918762207031
2019-11-04 00:00:00-05:00,284.5304870605469
2019-11-05 00:00:00-05:00,284.2156982421875
2019-11-06 00:00:00-05:00,284.2805480957031
2019-11-07 00:00:00-05:00,285.2802429199219
2019-11-08 00:00:00-05:00,285.9837341308594
2019-11-11 00:00:00-05:00,285.4377136230469
2019-11-12 00:00:00-05:00,286.0393981933594
2019-11-13 00:00:00-05:00,286.13189697265625
2019-11-14 00:00:00-05:00,286.5484619140625
2019-11-15 00:00:00-05:00,288.62200927734375
2019-11-18 00:00:00-05:00,288.8349304199219
2019-11-19 00:00:00-05:00,288.7516174316406
2019-11-20 00:00:00-05:00,287.677734375
2019-11-21 00:00:00-05:00,287.2149658203125
2019-11-22 00:00:00-05:00,287.85369873046875
2019-11-25 00:00:00-05:00,290.0845947265625
2019-11-26 00:00:00-05:00,290.7418518066406
2019-11-27 00:00:00-05:00,292.0378723144531
2019-11-29 00:00:00-05:00,290.9547424316406
2019-12-02 00:00:00-05:00,288.4832458496094
2019-12-03 00:00:00-05:00,286.5484619140625
2019-12-04 00:00:00-05:00,288.3164978027344
2019-12-05 00:00:00-05:00,288.8349304199219
2019-12-06 00:00:00-05:00,291.4731750488281
2019-12-09 00:00:00-05:00,290.5567932128906
2019-12-10 00:00:00-05:00,290.23272705078125
2019-12-11 00:00:00-05:00,291.0566101074219
2019-12-12 00:00:00-05:00,293.565185546875
2019-12-13 00:00:00-05:00,293.7410888671875
2019-12-16 00:00:00-05:00,295.7591247558594
2019-12-17 00:00:00-05:00,295.82391357421875
2019-12-18 00:00:00-05:00,295.8424377441406
2019-12-19 00:00:00-05:00,297.0550842285156
2019-12-20 00:00:00-05:00,298.3574523925781
2019-12-23 00:00:00-05:00,298.8132629394531
2019-12-24 00:00:00-05:00,298.8226013183594
2019-12-26 00:00:00-05:00,300.41326904296875
2019-12-27 00:00:00-05:00,300.3388977050781
2019-12-30 00:00:00-05:00,298.68292236328125
2019-12-31 00:00:00-05:00,299.40850830078125
2020-01-02 00:00:00-05:00,302.2086181640625
2020-01-03 00:00:00-05:00,299.9203186035156
2020-01-06 00:00:00-05:00,301.064453125
2020-01-07 00:00:00-05:00,300.2179870605469
2020-01-08 00:00:00-05:00,301.8179626464844
2020-01-09 00:00:00-05:00,303.8644104003906
2020-01-10 00:00:00-05:00,302.9900207519531
2020-01-13 00:00:00-05:00,305.0738220214844
2020-01-14 00:00:00-05:00,304.60870361328125
2020-01-15 00:00:00-05:00,305.2970275878906
2020-01-16 00:00:00-05:00,307.8365478515625
2020-01-17 00:00:00-05:00,308.7947692871094
2020-01-21 00:00:00-05:00,308.19012451171875
2020-01-22 00:00:00-05:00,308.22735595703125
2020-01-23 00:00:00-05:00,308.580810546875
2020-01-24 00:00:00-05:00,305.83660888671875
2020-01-27 00:00:00-05:00,300.9342041015625
2020-01-28 00:00:00-05:00,304.08770751953125
2020-01-29 00:00:00-05:00,303.8365173339844
2020-01-30 00:00:00-05:00,304.8226013183594
2020-01-31 00:00:00-05:00,299.28765869140625
2020-02-03 00:00:00-05:00,301.5109558105469
2020-02-04 00:00:00-05:00,306.1063232421875
