Date,^IRX
2018-10-22 00:00:00-05:00,2.257999897003174
2018-10-23 00:00:00-05:00,2.2899999618530273
2018-10-24 00:00:00-05:00,2.2850000858306885
2018-10-25 00:00:00-05:00,2.2799999713897705
2018-10-26 00:00:00-05:00,2.2730000019073486
2018-10-29 00:00:00-05:00,2.259999990463257
2018-10-30 00:00:00-05:00,2.2829999923706055
2018-10-31 00:00:00-05:00,2.2780001163482666
2018-11-01 00:00:00-05:00,2.2699999809265137
2018-11-02 00:00:00-05:00,2.2730000019073486
2018-11-05 00:00:00-06:00,2.2679998874664307
2018-11-06 00:00:00-06:00,2.309999942779541
2018-11-07 00:00:00-06:00,2.309999942779541
2018-11-08 00:00:00-06:00,2.302999973297119
2018-11-09 00:00:00-06:00,2.299999952316284
2018-11-12 00:00:00-06:00,2.299999952316284
2018-11-13 00:00:00-06:00,2.2950000762939453
2018-11-14 00:00:00-06:00,2.325000047683716
2018-11-15 00:00:00-06:00,2.309999942779541
2018-11-16 00:00:00-06:00,2.299999952316284
2018-11-19 00:00:00-06:00,2.299999952316284
2018-11-20 00:00:00-06:00,2.3350000381469727
2018-11-21 00:00:00-06:00,2.3499999046325684
2018-11-23 00:00:00-06:00,2.3480000495910645
2018-11-26 00:00:00-06:00,2.3429999351501465
2018-11-27 00:00:00-06:00,2.3529999256134033
2018-11-28 00:00:00-06:00,2.3350000381469727
2018-11-29 00:00:00-06:00,2.309999942779541
2018-11-30 00:00:00-06:00,2.308000087738037
2018-12-03 00:00:00-06:00,2.2880001068115234
2018-12-04 00:00:00-06:00,2.365000009536743
2018-12-06 00:00:00-06:00,2.3529999256134033
2018-12-07 00:00:00-06:00,2.3399999141693115
2018-12-10 00:00:00-06:00,2.3299999237060547
2018-12-11 00:00:00-06:00,2.369999885559082
2018-12-12 00:00:00-06:00,2.375
2018-12-13 00:00:00-06:00,2.36299991607666
2018-12-14 00:00:00-06:00,2.368000030517578
2018-12-17 00:00:00-06:00,2.3399999141693115
2018-12-18 00:00:00-06:00,2.328000068664551
2018-12-19 00:00:00-06:00,2.3380000591278076
2018-12-20 00:00:00-06:00,2.3350000381469727
2018-12-21 00:00:00-06:00,2.3299999237060547
2018-12-24 00:00:00-06:00,2.3329999446868896
2018-12-26 00:00:00-06:00,2.380000114440918
2018-12-27 00:00:00-06:00,2.3480000495910645
2018-12-28 00:00:00-06:00,2.328000068664551
2018-12-31 00:00:00-06:00,2.299999952316284
2019-01-02 00:00:00-06:00,2.365000009536743
2019-01-03 00:00:00-06:00,2.3550000190734863
2019-01-04 00:00:00-06:00,2.3580000400543213
2019-01-07 00:00:00-06:00,2.3529999256134033
2019-01-08 00:00:00-06:00,2.4000000953674316
2019-01-09 00:00:00-06:00,2.390000104904175
2019-01-10 00:00:00-06:00,2.375
2019-01-11 00:00:00-06:00,2.369999885559082
2019-01-14 00:00:00-06:00,2.359999895095825
2019-01-15 00:00:00-06:00,2.382999897003174
2019-01-16 00:00:00-06:00,2.36299991607666
2019-01-17 00:00:00-06:00,2.3550000190734863
2019-01-18 00:00:00-06:00,2.3480000495910645
2019-01-22 00:00:00-06:00,2.3450000286102295
2019-01-23 00:00:00-06:00,2.3529999256134033
2019-01-24 00:00:00-06:00,2.305000066757202
2019-01-25 00:00:00-06:00,2.328000068664551
2019-01-28 00:00:00-06:00,2.3329999446868896
2019-01-29 00:00:00-06:00,2.365000009536743
2019-01-30 00:00:00-06:00,2.365000009536743
2019-01-31 00:00:00-06:00,2.3399999141693115
2019-02-01 00:00:00-06:00,2.3399999141693115
2019-02-04 00:00:00-06:00,2.3350000381469727
2019-02-05 00:00:00-06:00,2.365000009536743
2019-02-06 00:00:00-06:00,2.365000009536743
2019-02-07 00:00:00-06:00,2.3550000190734863
