Date,GOOGL
2018-09-27 00:00:00-04:00,60.21888732910156
2018-09-28 00:00:00-04:00,60.204925537109375
2018-10-01 00:00:00-04:00,60.27724075317383
2018-10-02 00:00:00-04:00,60.232852935791016
2018-10-03 00:00:00-04:00,60.42687225341797
2018-10-04 00:00:00-04:00,58.7081298828125
2018-10-05 00:00:00-04:00,58.24726867675781
2018-10-08 00:00:00-04:00,57.65324020385742
2018-10-09 00:00:00-04:00,57.117069244384766
2018-10-10 00:00:00-04:00,54.473114013671875
2018-10-11 00:00:00-04:00,54.40229034423828
2018-10-12 00:00:00-04:00,55.88861083984375
2018-10-15 00:00:00-04:00,54.98584747314453
2018-10-16 00:00:00-04:00,56.514060974121094
2018-10-17 00:00:00-04:00,56.24024200439453
2018-10-18 00:00:00-04:00,54.75990676879883
2018-10-19 00:00:00-04:00,55.12250900268555
2018-10-22 00:00:00-04:00,55.431243896484375
2018-10-23 00:00:00-04:00,55.60780715942383
2018-10-24 00:00:00-04:00,52.725440979003906
2018-10-25 00:00:00-04:00,55.04320526123047
2018-10-26 00:00:00-04:00,54.053653717041016
2018-10-29 00:00:00-04:00,51.608707427978516
2018-10-30 00:00:00-04:00,52.34587860107422
2018-10-31 00:00:00-04:00,54.394309997558594
2018-11-01 00:00:00-04:00,54.164878845214844
2018-11-02 00:00:00-04:00,53.442169189453125
2018-11-05 00:00:00-05:00,52.65611267089844
2018-11-06 00:00:00-05:00,53.346405029296875
2018-11-07 00:00:00-05:00,55.27512741088867
2018-11-08 00:00:00-05:00,54.596309661865234
2018-11-09 00:00:00-05:00,53.717987060546875
2018-11-12 00:00:00-05:00,52.338401794433594
2018-11-13 00:00:00-05:00,52.26906967163086
2018-11-14 00:00:00-05:00,52.5987548828125
2018-11-15 00:00:00-05:00,53.42022705078125
2018-11-16 00:00:00-05:00,53.28156661987305
2018-11-19 00:00:00-05:00,51.244110107421875
2018-11-20 00:00:00-05:00,51.39523696899414
2018-11-21 00:00:00-05:00,52.04263687133789
2018-11-23 00:00:00-05:00,51.37778091430664
2018-11-26 00:00:00-05:00,52.66659164428711
2018-11-27 00:00:00-05:00,52.484039306640625
2018-11-28 00:00:00-05:00,54.45466232299805
2018-11-29 00:00:00-05:00,54.593814849853516
2018-11-30 00:00:00-05:00,55.345455169677734
2018-12-03 00:00:00-05:00,55.68013000488281
2018-12-04 00:00:00-05:00,52.992286682128906
2018-12-06 00:00:00-05:00,53.77085494995117
2018-12-07 00:00:00-05:00,52.19974136352539
2018-12-10 00:00:00-05:00,52.5289306640625
2018-12-11 00:00:00-05:00,52.951385498046875
2018-12-12 00:00:00-05:00,53.553890228271484
2018-12-13 00:00:00-05:00,53.544410705566406
2018-12-14 00:00:00-05:00,52.45560836791992
2018-12-17 00:00:00-05:00,51.15583038330078
2018-12-18 00:00:00-05:00,52.0416374206543
2018-12-19 00:00:00-05:00,51.64511489868164
2018-12-20 00:00:00-05:00,51.05258560180664
2018-12-21 00:00:00-05:00,49.44007873535156
2018-12-24 00:00:00-05:00,49.11189270019531
2018-12-26 00:00:00-05:00,52.26308822631836
2018-12-27 00:00:00-05:00,52.51496505737305
2018-12-28 00:00:00-05:00,52.204734802246094
2018-12-31 00:00:00-05:00,52.11894607543945
2019-01-02 00:00:00-05:00,52.6037483215332
2019-01-03 00:00:00-05:00,51.1468505859375
2019-01-04 00:00:00-05:00,53.770355224609375
2019-01-07 00:00:00-05:00,53.66312026977539
2019-01-08 00:00:00-05:00,54.13445281982422
2019-01-09 00:00:00-05:00,53.94891357421875
2019-01-10 00:00:00-05:00,53.808265686035156
2019-01-11 00:00:00-05:00,53.092037200927734
2019-01-14 00:00:00-05:00,52.44563674926758
2019-01-15 00:00:00-05:00,54.19131088256836
2019-01-16 00:00:00-05:00,54.340938568115234
2019-01-17 00:00:00-05:00,54.82025909423828
2019-01-18 00:00:00-05:00,55.228248596191406
2019-01-22 00:00:00-05:00,53.79828643798828
2019-01-23 00:00:00-05:00,54.08657455444336
2019-01-24 00:00:00-05:00,54.066123962402344
2019-01-25 00:00:00-05:00,54.93946075439453
2019-01-28 00:00:00-05:00,53.85963439941406
2019-01-29 00:00:00-05:00,53.370845794677734
2019-01-30 00:00:00-05:00,54.76389694213867
2019-01-31 00:00:00-05:00,56.15544891357422
2019-02-01 00:00:00-05:00,55.7928466796875
2019-02-04 00:00:00-05:00,56.930030822753906
2019-02-05 00:00:00-05:00,57.451236724853516
2019-02-06 00:00:00-05:00,56.005821228027344
2019-02-07 00:00:00-05:00,55.15892028808594
2019-02-08 00:00:00-05:00,54.982852935791016
2019-02-11 00:00:00-05:00,54.969886779785156
2019-02-12 00:00:00-05:00,56.239742279052734
2019-02-13 00:00:00-05:00,56.292110443115234
2019-02-14 00:00:00-05:00,56.32054138183594
2019-02-15 00:00:00-05:00,55.843223571777344
2019-02-19 00:00:00-05:00,56.186370849609375
2019-02-20 00:00:00-05:00,55.8911018371582
2019-02-21 00:00:00-05:00,55.07412338256836
2019-02-22 00:00:00-05:00,55.690101623535156
2019-02-25 00:00:00-05:00,55.72850799560547
2019-02-26 00:00:00-05:00,55.96192932128906
2019-02-27 00:00:00-05:00,56.005821228027344
2019-02-28 00:00:00-05:00,56.18836975097656
2019-03-01 00:00:00-05:00,57.284156799316406
2019-03-04 00:00:00-05:00,57.5285530090332
2019-03-05 00:00:00-05:00,58.315101623535156
2019-03-06 00:00:00-05:00,58.10313034057617
2019-03-07 00:00:00-05:00,57.400367736816406
2019-03-08 00:00:00-05:00,57.356475830078125
2019-03-11 00:00:00-04:00,58.817359924316406
2019-03-12 00:00:00-04:00,59.71463394165039
2019-03-13 00:00:00-04:00,59.80491256713867
2019-03-14 00:00:00-04:00,59.479217529296875
2019-03-15 00:00:00-04:00,59.36799621582031
2019-03-18 00:00:00-04:00,59.28071212768555
2019-03-19 00:00:00-04:00,59.97449493408203
2019-03-20 00:00:00-04:00,61.1700325012207
2019-03-21 00:00:00-04:00,61.65383529663086
2019-03-22 00:00:00-04:00,60.23335266113281
2019-03-25 00:00:00-04:00,59.72111892700195
2019-03-26 00:00:00-04:00,59.345054626464844
2019-03-27 00:00:00-04:00,58.75501251220703
2019-03-28 00:00:00-04:00,58.46872329711914
2019-03-29 00:00:00-04:00,58.69915008544922
2019-04-01 00:00:00-04:00,59.80092239379883
2019-04-02 00:00:00-04:00,60.12811279296875
2019-04-03 00:00:00-04:00,60.39096450805664
2019-04-04 00:00:00-04:00,60.821895599365234
2019-04-05 00:00:00-04:00,60.422882080078125
